ts_ms,raw_Sv_per_s,avg_Sv_per_s,total_Sv,alert
1763399170560,0.172755,0.17189802,2.46373188521,1
1763399170586,0.17327,0.17230961,2.46838424474,1
1763399170622,0.173895,0.17278523,2.47460451296,1
1763399170655,0.17463,0.17333866,2.48032468874,1
1763399170693,0.17382,0.17348306,2.48691704509,1
1763399170721,0.173225,0.17340564,2.49177240311,1
1763399170749,0.17381,0.17352695,2.49663115772,1
1763399170786,0.17424,0.17374087,2.50305956973,1
1763399170823,0.17432,0.17391461,2.50949441014,1
1763399170857,0.17465,0.17413522,2.51541500776,1
1763399170884,0.17484,0.17434666,2.52012236749,1
1763399170914,0.17354,0.17410466,2.52534550728,1
1763399170950,0.17299,0.17377026,2.53160123671,1
1763399170988,0.172985,0.17353468,2.53819555467,1
1763399171022,0.173025,0.17338178,2.54409053514,1
1763399171048,0.17194,0.17294924,2.54841426626,1
1763399171079,0.172365,0.17277397,2.55377025937,1
1763399171115,0.172445,0.17267528,2.55998656945,1
1763399171152,0.172425,0.1726002,2.56654537689,1
1763399171185,0.17156,0.17228814,2.57223088542,1
1763399171211,0.171785,0.1721372,2.57670645252,1
1763399171245,0.17223,0.17216504,2.58256006378,1
1763399171278,0.170825,0.17176303,2.58805648062,1
1763399171317,0.16974,0.17115612,2.59490272534,1
1763399171347,0.169995,0.17080778,2.60002695883,1
1763399171374,0.17046,0.17070345,2.60463595192,1
1763399171410,0.17057,0.17066341,2.61077983481,1
1763399171444,0.169975,0.17045689,2.61657536905,1
1763399171482,0.17025,0.17039482,2.62287997749,1
1763399171509,0.16966,0.17017438,2.62764486001,1
1763399171548,0.169635,0.17001256,2.63427534997,1
1763399171572,0.17011,0.17004179,2.63835635303,1
1763399171611,0.170705,0.17024076,2.64499574252,1
1763399171645,0.17052,0.17032453,2.65078677651,1
1763399171673,0.170865,0.17048667,2.65556040328,1
1763399171705,0.170815,0.17058517,2.66101912869,1
1763399171738,0.16996,0.17039762,2.6666422501,1
1763399171778,0.170295,0.17036683,2.67345692342,1
1763399171811,0.17033,0.17035578,2.67907866426,1
1763399171836,0.169625,0.17013655,2.68333207797,1
1763399171866,0.169715,0.17001008,2.68843238048,1
1763399171913,0.170525,0.17016456,2.69625995017,1
1763399171939,0.16909,0.16984219,2.70084568933,1
1763399171970,0.17004,0.16990153,2.70611263688,1
1763399171998,0.170955,0.17021757,2.71087872894,1
1763399172029,0.17129,0.1705393,2.71616544728,1
1763399172067,0.17013,0.17041651,2.7226412747,1
1763399172106,0.170265,0.17037106,2.72928574596,1
1763399172134,0.1694,0.17007974,2.73387789895,1
1763399172162,0.17113,0.17039482,2.73864895386,1
1763399172193,0.170705,0.17048787,2.74410456579,1
1763399172245,0.17023,0.17041051,2.75296591236,1
1763399172273,0.171175,0.17063986,2.75774382837,1
1763399172299,0.16985,0.1704029,2.76217430378,1
1763399172325,0.170375,0.17039453,2.76660456157,1
1763399172358,0.17006,0.17029417,2.77205397505,1
1763399172400,0.17162,0.17069192,2.77922303568,1
1763399172433,0.17044,0.17061634,2.78502399137,1
1763399172461,0.170185,0.17048694,2.78979762571,1
1763399172490,0.170835,0.17059136,2.79474477511,1
1763399172521,0.16963,0.17030295,2.80002416659,1
1763399172565,0.170315,0.17030657,2.80751765548,1
1763399172597,0.16995,0.1701996,2.81296404255,1
1763399172623,0.170265,0.17021922,2.8173897422,1
1763399172654,0.16957,0.17002445,2.82266050021,1
1763399172689,0.170015,0.17002162,2.82861125678,1
1763399172729,0.169,0.16971513,2.83539986204,1
1763399172758,0.170845,0.17005409,2.84033143071,1
1763399172786,0.16945,0.16987286,2.84508787092,1
1763399172818,0.168595,0.16948951,2.85034204557,1
1763399172857,0.168675,0.16924515,2.85711185172,1
1763399172894,0.16886,0.16912961,2.86320051759,1
1763399172920,0.168845,0.16904423,2.86776471167,1
1763399172950,0.16879,0.16896796,2.8728337504,1
1763399172981,0.168075,0.16870007,2.87806345258,1
1763399173025,0.16798,0.16848405,2.88547675075,1
1763399173058,0.16815,0.16838383,2.89103341729,1
1763399173083,0.168065,0.16828818,2.89524062189,1
1763399173114,0.168315,0.16829623,2.90028950876,1
1763399173145,0.16755,0.16807236,2.90566782428,1
1763399173189,0.16765,0.16794565,2.91305743298,1
1763399173221,0.16765,0.16785696,2.91842885559,1
1763399173247,0.167285,0.16768537,2.9227886752,1
1763399173278,0.166645,0.16737326,2.92780987296,1
